0.1446293522,0.2517533333,1
0.1345785719,0.4038597394,1
0.0525087733,0.3035266686,1
0.3462535679,0.2288094146,1
0.3282579981,0.2088508868,1
0.0762431018,0.282754538,1
0.3183005634,0.2352285035,1
0.1044454886,0.2970457077,1
0.2365248463,0.223592028,1
0.1729220711,0.1444838934,1
0.3411490173,0.467550475,1
0.1567681372,0.0582519674,1
0.0131953712,0.459613634,1
0.1735787243,0.3108477178,1
0.1976624075,0.1936399472,1
0.2713981264,0.0861782661,1
0.3373896348,0.0442911221,1
0.3011570229,0.3209862955,1
0.0875914678,0.0186835829,1
0.1489397969,0.411058534,1
0.3082594632,0.368675354,1
0.1356794254,0.4201544957,1
0.0385177619,0.1421342673,1
0.2055905104,0.4263407424,1
0.0105462815,0.4872119603,1
0.1585902313,0.0375005987,1
0.2108079091,0.3829321077,1
0.0781954944,0.1559486897,1
0.1589457106,0.242633112,1
0.055402788,0.0997220024,1
0.2994480178,0.2500812806,1
0.0717746619,0.3649962155,1
0.0313019053,0.1897435373,1
0.0646812367,0.2625929939,1
0.2913701134,0.0207758664,1
0.1100591651,0.2444886204,1
0.2295618345,0.3972187521,1
0.3168945746,0.4968302868,1
0.3431857065,0.3615403467,1
0.1440208104,0.3309815529,1
0.1724461566,0.4278576782,1
0.1046825211,0.3104044997,1
0.1507152536,0.2367414762,1
0.0221822505,0.0603946874,1
0.3244248217,0.3770711164,1
0.2728179117,0.251693872,1
0.0675141088,0.2069930282,1
0.1776970023,0.0107709415,1
0.2603714077,0.2569708673,1
0.1413942226,0.2286234094,1
0.1295469689,0.6847678851,2
0.249248279,0.8839490677,2
0.2396028164,0.8025978436,2
0.3427872501,0.6991484564,2
0.1580700088,0.5760852365,2
0.1339993766,0.8150893952,2
0.0354253786,0.646797691,2
0.1052330525,0.6032951558,2
0.2985674008,0.9345090928,2
0.3531986085,0.9460827659,2
0.0143771975,0.7129789952,2
0.050371351,0.5695365511,2
0.368947246,0.9130287626,2
0.0227949665,0.7834756501,2
0.0764191607,0.8124469945,2
0.0204277296,0.5211669872,2
0.0586138436,0.8859455127,2
0.1861452688,0.9119767214,2
0.2967715718,0.8960913417,2
0.0728166659,0.6335946235,2
0.2649889435,0.6270863972,2
0.2363947906,0.6053275148,2
0.3004150858,0.7464100518,2
0.0902449257,0.8180881942,2
0.0688578628,0.5852059376,2
0.097251488,0.9937999775,2
0.1347018115,0.8995271341,2
0.3371807538,0.6507511114,2
0.0214934501,0.8406086304,2
0.293835272,0.6984170283,2
0.147319209,0.9943813063,2
0.2809115524,0.7914042008,2
0.1314661513,0.9514037061,2
0.2187930314,0.6180620986,2
0.1250815154,0.5017437979,2
0.0167864159,0.9707505377,2
0.2280394981,0.5039804135,2
0.1752703887,0.7753790209,2
0.0280001923,0.577717207,2
0.3469310045,0.536176074,2
0.2722714452,0.5424072939,2
0.2729247157,0.5946796317,2
0.2709793158,0.6191441858,2
0.1877818988,0.8420363781,2
0.3238510176,0.5534246022,2
0.1387974923,0.9712665545,2
0.0435415207,0.914269594,2
0.1293060398,0.9080078306,2
0.2223948201,0.6896312816,2
0.2016206,0.845263996,2
0.3352231751,0.4047353706,2
0.6308198893,0.2617345076,2
0.5182824707,0.1113741174,2
0.3951998329,0.5952999297,2
0.6080428082,0.1595171371,2
0.3750068871,0.2680251517,2
0.3599492084,0.0884814607,2
0.4400209601,0.3438368412,2
0.5973528431,0.5661486349,2
0.4745987791,0.2143993884,2
0.637812078,0.5577536379,2
0.3762153248,0.1570587772,2
0.388020631,0.3597098384,2
0.5265475,0.1012746117,2
0.6019694472,0.098103298,2
0.5989042026,0.203067349,2
0.4474967998,0.4070027235,2
0.6490248363,0.2521257012,2
0.3815468592,0.5269614685,2
0.4329504742,0.4564372395,2
0.4912669493,0.5916893108,2
0.438081955,0.0301386595,2
0.3342316633,0.1121483959,2
0.447279503,0.4969949331,2
0.5332991123,0.4223193504,2
0.5063210484,0.0517595797,2
0.328137257,0.3432212315,2
0.3087597624,0.3209576177,2
0.5570754542,0.3001023509,2
0.5697621355,0.2967704969,2
0.4074330651,0.0338131414,2
0.3011169941,0.4091972278,2
0.5280396146,0.2080785999,2
0.4945278231,0.5617366253,2
0.4035197871,0.0404291603,2
0.515786082,0.4545526306,2
0.3418763218,0.3463783489,2
0.5774527745,0.1557707965,2
0.5324447108,0.3029519487,2
0.3783070347,0.1089683832,2
0.3287362313,0.353577119,2
0.5781784432,0.4629258867,2
0.5021648998,0.4463168051,2
0.4154068062,0.29392756,2
0.5079490974,0.5177537872,2
0.4601007232,0.2259111185,2
0.4225754052,0.1800346916,2
0.6175408073,0.3701331832,2
0.4260058767,0.0843277697,2
0.6346587885,0.4872217806,2
0.2801485728,0.6346383722,1
0.5564764027,0.5332382767,1
0.3598573132,0.88998747,1
0.3205259025,0.6554025793,1
0.5350476975,0.7293879738,1
0.4617802344,0.9324116953,1
0.3265945283,0.7094852612,1
0.2874863574,0.841612331,1
0.4697546241,0.9079700082,1
0.4701245966,0.8359793048,1
0.3806908434,0.6439834823,1
0.4907727399,0.8804385354,1
0.451959804,0.5169628908,1
0.4817677906,0.9690765599,1
0.3936715277,0.8840041287,1
0.3684602144,0.7242197455,1
0.5460329251,0.6210728629,1
0.4830787553,0.9280338355,1
0.3018918474,0.4890136973,1
0.3422859547,0.9231187968,1
0.4403057297,0.8716213236,1
0.4781928847,0.5329916597,1
0.4247966223,0.6979556881,1
0.2828779228,0.6058754067,1
0.4163594108,0.6420154178,1
0.5613592844,0.8456528922,1
0.2744180467,0.75737344,1
0.3418712232,0.7310021341,1
0.3897300395,0.6355469183,1
0.5596630494,0.6064576328,1
0.2796636163,0.6876920404,1
0.5606116195,0.825111294,1
0.477607401,0.6604313865,1
0.4689371434,0.9338652262,1
0.5588912254,0.8366752901,1
0.467929702,0.4763107243,1
0.3075787549,0.9294034736,1
0.5084453305,0.8927238861,1
0.4809220282,0.8770914435,1
0.2932973318,0.8758661719,1
0.3439203568,0.6885744017,1
0.5396582038,0.8410168746,1
0.5590128118,0.8916845607,1
0.455056075,0.5680521817,1
0.524405297,0.7273935202,1
0.5462577229,0.8888115952,1
0.4180246448,0.6140359274,1
0.3104812833,0.8200028669,1
0.4810197453,0.8266645478,1
0.3859707627,0.7495288003,1
0.883843893,0.0819998797,1
0.8368153372,0.5364568326,1
0.8076289379,0.3297147964,1
0.7567910432,0.0801265353,1
0.9595618258,0.2638450686,1
0.7755055755,0.2266603538,1
0.8083314233,0.4391886259,1
0.886682046,0.4578315506,1
0.6529103196,0.313840956,1
0.7715033261,0.1436321164,1
0.6660107828,0.4922490842,1
0.9296184741,0.3774242951,1
0.6760083427,0.047460112,1
0.8428098615,0.0789676469,1
0.9038266221,0.1821917655,1
0.9556419024,0.4237626578,1
0.7018799589,0.1973718345,1
0.7948744927,0.0001420687,1
0.7690834217,0.2446246151,1
0.8517701027,0.0409959394,1
0.7157276469,0.4108160999,1
0.7460283159,0.0978816633,1
0.7873565336,0.473806802,1
0.7058699773,0.0468957282,1
0.6709411954,0.0081876941,1
0.6095669418,0.1761228767,1
0.9065836218,0.3452156776,1
0.9846867391,0.0310937304,1
0.9370722857,0.5038971189,1
0.9485738443,0.1894613238,1
0.6808374632,0.4846224786,1
0.776754913,0.1432956437,1
0.6145278364,0.3381321152,1
0.7992834181,0.0850340015,1
0.8560545885,0.2160949834,1
0.7159966648,0.4986439373,1
0.799505894,0.3421626036,1
0.8499215364,0.3991558231,1
0.6316733671,0.2702031358,1
0.6545130527,0.313984787,1
0.9650336462,0.5223200196,1
0.6519842246,0.0191303532,1
0.8162650194,0.2700872605,1
0.9173559913,0.0773686404,1
0.767040027,0.2744906022,1
0.7565155086,0.4159186978,1
0.6007520326,0.1839275819,1
0.6271284654,0.54676454,1
0.9493079609,0.4014742639,1
0.9389925511,0.3945270169,1
0.9075718439,0.6375081192,2
0.7614671946,0.9430135417,2
0.9712917943,0.5951048395,2
0.8270289712,0.9284763242,2
0.7490540168,0.6917499144,2
0.8749324488,0.8860198886,2
0.7627537046,0.5936802539,2
0.6540017703,0.6693410716,2
0.7826072415,0.676588198,2
0.5999125915,0.9191347417,2
0.9997061813,0.9388467408,2
0.5730454182,0.8508771863,2
0.7541064969,0.9539488252,2
0.9042733155,0.5286679147,2
0.6676637554,0.9397868504,2
0.6689531892,0.5880414509,2
0.8388199084,0.4728279744,2
0.600462439,0.9233564769,2
0.773971511,0.6653963262,2
0.8574443077,0.7490309896,2
0.983030811,0.9710781833,2
0.7224607046,0.4979319581,2
0.7513919467,0.4714365056,2
0.6199575959,0.889094399,2
0.6681847795,0.9159396085,2
0.8836296958,0.5615722959,2
0.7410176299,0.9614609325,2
0.7397785732,0.8971195498,2
0.9247560174,0.8535128712,2
0.8351904866,0.7725541149,2
0.9760102268,0.4507961836,2
0.8712588126,0.9478724681,2
0.6452933353,0.7549570023,2
0.9235918439,0.5537732098,2
0.8879274475,0.7949641131,2
0.7981246912,0.5920009794,2
0.6358330869,0.8764807222,2
0.5810262966,0.9575864437,2
0.760269576,0.7965765144,2
0.8636585939,0.816948105,2
0.6648976744,0.5321939563,2
0.798889857,0.516585508,2
0.7476336342,0.9768666914,2
0.5908984588,0.7079699944,2
0.6437049501,0.9587995157,2
0.7650209082,0.6124227805,2
0.6363512104,0.7942405812,2
0.5719907085,0.8804459732,2
0.9297169043,0.8723875181,2
0.745513056,0.6662980925,2
